id,cliente_id,data,status
4257,227,2025-02-06,enviado
4258,1604,2025-03-12,cancelado
4259,1564,2025-05-01,pendente
4260,474,2025-01-10,entregue
4261,2727,2025-05-08,pendente
4262,941,2025-05-09,pago
4263,2303,2025-04-10,entregue
4264,2601,2025-04-13,pago
4265,78,2025-04-08,cancelado
4266,1091,2025-01-09,pendente
4267,2320,2025-03-31,pago
4268,1158,2025-01-09,enviado
4269,2980,2025-03-20,pago
4270,152,2025-03-07,pendente
4271,1559,2025-05-17,pago
4272,282,2025-03-05,pago
4273,1570,2025-05-02,entregue
4274,88,2025-04-22,pendente
4275,1560,2025-02-23,enviado
4276,877,2025-05-25,pendente
4277,2342,2025-03-08,pendente
4278,2343,2025-04-05,cancelado
4279,1048,2025-02-21,pendente
4280,1890,2025-04-22,entregue
4281,1337,2025-05-01,pago
4282,2200,2025-05-01,entregue
4283,1350,2025-03-24,pendente
4284,1762,2025-05-02,pendente
4285,1737,2025-01-19,cancelado
4286,2066,2025-05-05,cancelado
4287,2549,2025-05-16,pendente
4288,220,2025-05-20,pendente
4289,943,2025-01-03,enviado
4290,2581,2025-02-26,pago
4291,70,2025-02-13,enviado
4292,455,2025-03-24,pago
4293,1744,2025-04-12,cancelado
4294,1006,2025-04-02,enviado
4295,2304,2025-01-19,enviado
4296,2032,2025-02-10,entregue
4297,2375,2025-05-06,enviado
4298,2929,2025-05-22,pendente
4299,115,2025-01-05,pendente
4300,2478,2025-04-22,enviado
4301,2378,2025-03-25,enviado
4302,1780,2025-04-01,cancelado
4303,2685,2025-05-23,pago
4304,1825,2025-01-06,entregue
4305,1635,2025-03-01,enviado
4306,2541,2025-01-10,enviado
4307,91,2025-01-24,enviado
4308,2944,2025-05-19,enviado
4309,741,2025-05-20,enviado
4310,1372,2025-04-03,entregue
4311,1456,2025-04-15,entregue
4312,2250,2025-01-05,entregue
4313,746,2025-03-29,entregue
4314,1424,2025-01-04,enviado
4315,762,2025-04-07,pago
4316,2355,2025-05-25,cancelado
4317,1979,2025-02-03,pago
4318,1714,2025-01-03,pendente
4319,2649,2025-03-21,pendente
4320,1937,2025-03-06,pago
4321,999,2025-01-05,cancelado
4322,978,2025-03-06,entregue
4323,1934,2025-01-25,cancelado
4324,1627,2025-01-29,pago
4325,2817,2025-02-18,entregue
4326,267,2025-03-02,cancelado
4327,78,2025-04-03,cancelado
4328,1477,2025-02-21,enviado
4329,2125,2025-01-15,cancelado
4330,1353,2025-03-24,pago
4331,1739,2025-03-13,enviado
4332,1019,2025-02-20,pendente
4333,1804,2025-03-03,pendente
4334,2651,2025-02-28,pendente
4335,2575,2025-02-23,enviado
4336,177,2025-04-14,enviado
4337,1655,2025-04-12,pendente
4338,2396,2025-05-23,pago
4339,2600,2025-01-10,pendente
4340,1717,2025-01-01,cancelado
4341,1750,2025-05-13,pendente
4342,1744,2025-05-17,entregue
4343,758,2025-02-04,entregue
4344,314,2025-05-22,entregue
4345,1331,2025-05-05,cancelado
4346,1719,2025-02-26,pago
4347,1298,2025-04-04,pago
4348,1571,2025-05-14,cancelado
4349,1650,2025-03-04,pago
4350,385,2025-04-01,pago
4351,1303,2025-05-07,pendente
4352,2008,2025-02-19,entregue
4353,1717,2025-03-17,entregue
4354,2089,2025-03-08,entregue
4355,1781,2025-03-05,pago
4356,1849,2025-02-06,enviado
4357,1089,2025-05-20,pago
4358,2783,2025-05-02,cancelado
4359,2251,2025-02-12,pago
4360,2680,2025-01-19,pago
4361,307,2025-03-20,entregue
4362,742,2025-01-24,entregue
4363,712,2025-05-10,pago
4364,1254,2025-04-23,entregue
4365,630,2025-02-10,pago
4366,2605,2025-02-08,pendente
4367,668,2025-02-12,pago
4368,458,2025-04-10,pendente
4369,1207,2025-06-02,enviado
4370,1916,2025-01-14,pago
4371,2085,2025-04-15,pendente
4372,1804,2025-02-25,cancelado
4373,840,2025-04-04,entregue
4374,1652,2025-05-06,entregue
4375,521,2025-03-16,cancelado
4376,2118,2025-04-11,cancelado
4377,1555,2025-01-26,pendente
4378,762,2025-01-30,pago
4379,2001,2025-05-05,entregue
4380,1595,2025-02-02,pendente
4381,1026,2025-05-10,pago
4382,1676,2025-03-28,cancelado
4383,1971,2025-05-04,pago
4384,471,2025-04-02,cancelado
4385,2079,2025-05-11,enviado
4386,1793,2025-04-22,cancelado
4387,1738,2025-06-04,cancelado
4388,1241,2025-01-20,pago
4389,1207,2025-02-01,cancelado
4390,1648,2025-04-11,entregue
4391,127,2025-02-22,enviado
4392,2117,2025-04-12,pendente
4393,2418,2025-04-24,cancelado
4394,1033,2025-01-13,pago
4395,245,2025-03-28,entregue
4396,2239,2025-03-07,pendente
4397,2428,2025-02-07,cancelado
4398,2328,2025-02-23,enviado
4399,179,2025-03-18,cancelado
4400,2940,2025-03-09,cancelado
4401,649,2025-02-28,pago
4402,967,2025-05-15,entregue
4403,1312,2025-01-29,enviado
4404,150,2025-02-07,pago
4405,2509,2025-01-24,cancelado
4406,1267,2025-02-09,pendente
4407,1004,2025-04-11,cancelado
4408,1307,2025-02-03,pago
4409,1651,2025-03-11,enviado
4410,300,2025-03-18,enviado
4411,2649,2025-03-06,enviado
4412,2859,2025-05-23,enviado
4413,368,2025-04-23,cancelado
4414,1332,2025-03-16,pendente
4415,2419,2025-01-29,cancelado
4416,1198,2025-04-11,entregue
4417,1919,2025-01-02,pendente
4418,1844,2025-03-27,entregue
4419,200,2025-01-04,pendente
4420,570,2025-03-08,entregue
4421,724,2025-02-05,pendente
4422,13,2025-04-28,pago
4423,1622,2025-04-04,entregue
4424,2562,2025-03-21,cancelado
4425,30,2025-05-14,enviado
4426,2484,2025-04-04,cancelado
4427,2826,2025-05-28,cancelado
4428,2315,2025-05-27,cancelado
4429,1559,2025-01-07,pago
4430,1954,2025-02-12,pendente
4431,2536,2025-03-24,pago
4432,2573,2025-02-22,entregue
4433,2394,2025-01-18,enviado
4434,744,2025-05-25,entregue
4435,2959,2025-03-15,entregue
4436,130,2025-04-12,entregue
4437,2022,2025-04-05,pendente
4438,2577,2025-03-15,pendente
4439,2131,2025-03-20,cancelado
4440,1437,2025-02-11,pago
4441,1361,2025-02-24,enviado
4442,1901,2025-01-14,enviado
4443,527,2025-01-30,entregue
4444,1699,2025-03-15,pago
4445,227,2025-04-14,entregue
4446,1308,2025-01-11,pendente
4447,2920,2025-02-18,cancelado
4448,2053,2025-03-17,entregue
4449,2603,2025-03-14,cancelado
4450,1850,2025-05-12,pago
4451,421,2025-04-01,pago
4452,1661,2025-03-13,pendente
4453,1439,2025-03-09,cancelado
4454,911,2025-05-13,pendente
4455,1528,2025-05-24,pendente
4456,425,2025-03-20,cancelado
4457,2883,2025-04-23,cancelado
4458,1503,2025-01-24,cancelado
4459,1443,2025-02-08,pendente
4460,2220,2025-02-16,entregue
4461,1119,2025-05-24,enviado
4462,2439,2025-05-01,entregue
4463,405,2025-04-11,pendente
4464,654,2025-05-16,enviado
4465,2492,2025-03-27,enviado
4466,1714,2025-04-01,pendente
4467,1764,2025-02-10,pendente
4468,2278,2025-04-20,pendente
4469,1237,2025-05-21,pago
4470,2172,2025-03-02,entregue
4471,624,2025-01-08,entregue
4472,939,2025-01-26,enviado
4473,719,2025-03-22,pendente
4474,2116,2025-05-04,enviado
4475,2480,2025-04-17,cancelado
4476,2802,2025-04-09,pendente
4477,1658,2025-04-30,entregue
4478,455,2025-04-21,pago
4479,653,2025-01-03,enviado
4480,339,2025-05-04,pago
4481,964,2025-03-26,entregue
4482,1367,2025-02-14,cancelado
4483,1820,2025-05-03,enviado
4484,1854,2025-05-21,enviado
4485,1856,2025-03-28,pendente
4486,64,2025-01-08,pendente
4487,1992,2025-03-17,enviado
4488,2732,2025-03-21,cancelado
4489,1179,2025-05-04,entregue
4490,2455,2025-05-17,pendente
4491,2761,2025-03-08,enviado
4492,987,2025-05-27,pago
4493,1646,2025-01-09,enviado
4494,1773,2025-01-15,enviado
4495,2435,2025-01-13,enviado
4496,243,2025-01-20,entregue
4497,1820,2025-04-10,pago
4498,1316,2025-02-04,pago
4499,1077,2025-02-20,enviado
4500,2781,2025-04-22,entregue
4501,2585,2025-01-30,enviado
4502,1036,2025-02-03,enviado
4503,1933,2025-01-22,cancelado
4504,2721,2025-02-21,entregue
4505,2533,2025-05-12,enviado
4506,1719,2025-03-10,pendente
4507,2998,2025-03-09,pendente
4508,74,2025-03-15,enviado
4509,941,2025-02-22,pago
4510,2534,2025-05-08,cancelado
4511,599,2025-05-16,pago
4512,391,2025-02-10,entregue
4513,2113,2025-04-02,enviado
4514,1685,2025-03-26,cancelado
4515,1505,2025-02-23,enviado
4516,1528,2025-01-15,entregue
4517,1881,2025-05-09,enviado
4518,2972,2025-02-16,enviado
4519,141,2025-04-17,entregue
4520,104,2025-01-21,pendente
4521,2050,2025-04-05,enviado
4522,891,2025-03-16,cancelado
4523,2690,2025-05-19,cancelado
4524,2747,2025-04-01,pago
4525,1690,2025-06-04,entregue
4526,626,2025-04-12,entregue
4527,2765,2025-01-15,enviado
4528,627,2025-05-02,pago
4529,776,2025-03-10,pago
4530,2459,2025-01-02,pago
4531,1635,2025-01-30,cancelado
4532,2988,2025-05-17,cancelado
4533,2150,2025-05-16,pendente
4534,439,2025-03-19,enviado
4535,1942,2025-04-23,entregue
4536,2636,2025-03-31,enviado
4537,977,2025-03-18,pago
4538,588,2025-03-25,pendente
4539,1529,2025-03-19,enviado
4540,1268,2025-02-07,enviado
4541,267,2025-01-18,pendente
4542,1286,2025-02-20,pendente
4543,141,2025-02-13,pendente
4544,865,2025-04-02,pago
4545,914,2025-01-18,entregue
4546,343,2025-02-23,enviado
4547,2538,2025-05-20,cancelado
4548,599,2025-04-09,entregue
4549,155,2025-02-13,cancelado
4550,871,2025-04-10,pago
4551,1954,2025-05-31,pendente
4552,581,2025-01-28,enviado
4553,1373,2025-03-21,entregue
4554,1353,2025-03-01,entregue
4555,1330,2025-05-23,enviado
4556,2824,2025-05-03,cancelado
4557,54,2025-01-15,cancelado
4558,2399,2025-03-11,cancelado
4559,777,2025-04-22,pago
4560,1575,2025-04-08,pago
4561,530,2025-01-20,entregue
4562,152,2025-02-20,pendente
4563,2319,2025-05-01,entregue
4564,1035,2025-03-11,entregue
4565,974,2025-04-10,pendente
4566,1681,2025-04-11,entregue
4567,1817,2025-06-01,pendente
4568,1586,2025-04-08,pago
4569,1668,2025-01-01,entregue
4570,2962,2025-01-06,pendente
4571,2009,2025-03-05,pago
4572,532,2025-04-24,pendente
4573,297,2025-04-01,pendente
4574,1459,2025-03-08,pendente
4575,2990,2025-04-29,pendente
4576,323,2025-03-22,cancelado
4577,756,2025-01-12,enviado
4578,592,2025-03-31,entregue
4579,985,2025-01-27,pago
4580,2755,2025-03-19,pago
4581,1328,2025-05-20,cancelado
4582,2803,2025-05-28,enviado
4583,2916,2025-01-25,pendente
4584,1039,2025-02-14,cancelado
4585,2064,2025-02-15,entregue
4586,460,2025-01-07,pendente
4587,511,2025-02-18,entregue
4588,1014,2025-04-26,enviado
4589,2117,2025-03-11,pago
4590,1144,2025-03-30,entregue
4591,1755,2025-03-12,pago
4592,2914,2025-04-03,entregue
4593,2336,2025-02-16,entregue
4594,1563,2025-02-03,pendente
4595,594,2025-01-22,enviado
4596,2279,2025-02-12,cancelado
4597,1149,2025-05-02,pendente
4598,912,2025-04-13,pendente
4599,1031,2025-03-27,pago
4600,2539,2025-01-19,cancelado
4601,1251,2025-04-28,pago
4602,803,2025-02-25,enviado
4603,1154,2025-05-31,pendente
4604,340,2025-02-02,entregue
4605,2080,2025-04-21,pendente
4606,57,2025-03-19,pendente
4607,2217,2025-01-14,pendente
4608,904,2025-01-12,pago
4609,2407,2025-01-16,pendente
4610,1462,2025-03-16,pago
4611,22,2025-02-04,pendente
4612,2341,2025-02-04,enviado
4613,484,2025-01-05,cancelado
4614,531,2025-04-23,cancelado
4615,2262,2025-01-19,enviado
4616,2798,2025-01-17,pago
4617,170,2025-02-28,pendente
4618,1221,2025-05-11,entregue
4619,1937,2025-01-29,pendente
4620,163,2025-03-28,entregue
4621,2229,2025-01-17,enviado
4622,2990,2025-01-10,entregue
4623,2604,2025-01-08,pago
4624,338,2025-01-23,pago
4625,2122,2025-05-15,pago
4626,2019,2025-05-10,pago
4627,2210,2025-05-12,pendente
4628,409,2025-02-24,entregue
4629,588,2025-05-12,pendente
4630,2385,2025-03-30,pago
4631,815,2025-03-16,enviado
4632,2893,2025-05-10,enviado
4633,905,2025-04-05,entregue
4634,2390,2025-01-04,enviado
4635,1159,2025-04-16,pago
4636,294,2025-03-11,entregue
4637,46,2025-04-28,cancelado
4638,2011,2025-01-30,pago
4639,244,2025-03-14,pendente
4640,2695,2025-01-06,entregue
4641,381,2025-06-01,cancelado
4642,2536,2025-04-29,entregue
4643,2068,2025-03-16,enviado
4644,2763,2025-01-06,cancelado
4645,1896,2025-05-06,enviado
4646,1298,2025-03-01,pago
4647,170,2025-02-25,pendente
4648,860,2025-02-28,enviado
4649,1281,2025-02-09,pago
4650,2252,2025-04-10,entregue
4651,1385,2025-02-19,enviado
4652,643,2025-05-31,pago
4653,2418,2025-03-24,pago
4654,2498,2025-05-31,enviado
4655,887,2025-02-20,entregue
4656,1438,2025-04-25,entregue
4657,1500,2025-02-02,enviado
4658,1373,2025-05-11,pendente
4659,46,2025-04-29,pendente
4660,1546,2025-01-09,cancelado
4661,2096,2025-02-02,entregue
4662,2860,2025-05-28,cancelado
4663,2611,2025-04-12,cancelado
4664,669,2025-05-29,pago
4665,965,2025-06-02,enviado
4666,835,2025-02-07,pendente
4667,2511,2025-02-11,pendente
4668,1938,2025-05-25,entregue
4669,1084,2025-01-22,entregue
4670,1077,2025-04-01,entregue
4671,1789,2025-06-01,entregue
4672,1439,2025-02-05,pendente
4673,2172,2025-04-20,pendente
4674,1084,2025-05-14,enviado
4675,382,2025-01-10,cancelado
4676,1733,2025-03-09,cancelado
4677,1871,2025-02-23,enviado
4678,2984,2025-03-21,cancelado
4679,2234,2025-01-03,cancelado
4680,1202,2025-04-11,cancelado
4681,1768,2025-05-16,cancelado
4682,1020,2025-05-27,pendente
4683,1929,2025-04-17,pendente
4684,1277,2025-03-23,entregue
4685,677,2025-02-10,pago
4686,1292,2025-03-31,enviado
4687,2764,2025-04-14,enviado
4688,2554,2025-05-02,enviado
4689,2483,2025-04-29,pago
4690,932,2025-01-05,cancelado
4691,1641,2025-04-13,pago
4692,960,2025-05-09,pendente
4693,2952,2025-02-07,pendente
4694,287,2025-01-11,cancelado
4695,334,2025-03-29,pendente
4696,734,2025-01-16,entregue
4697,2873,2025-01-22,enviado
4698,2859,2025-01-17,pendente
4699,2465,2025-01-10,pago
4700,1697,2025-05-06,pago
4701,342,2025-05-17,cancelado
4702,2970,2025-05-22,enviado
4703,1059,2025-03-19,cancelado
4704,2410,2025-01-08,entregue
4705,2752,2025-05-21,pago
4706,347,2025-04-11,cancelado
4707,469,2025-05-12,entregue
4708,399,2025-04-09,enviado
4709,603,2025-04-26,cancelado
4710,826,2025-05-22,entregue
4711,1006,2025-03-16,pago
4712,2332,2025-04-19,pendente
4713,2599,2025-03-17,entregue
4714,2391,2025-04-16,pago
4715,2498,2025-03-30,cancelado
4716,861,2025-02-18,cancelado
4717,2595,2025-03-17,pendente
4718,2468,2025-04-09,entregue
4719,2383,2025-03-17,entregue
4720,366,2025-04-02,enviado
4721,2161,2025-01-21,pendente
4722,1601,2025-03-29,pendente
4723,667,2025-02-09,pago
4724,2561,2025-02-06,pendente
4725,2920,2025-02-15,pendente
4726,1549,2025-03-15,entregue
4727,2972,2025-04-01,entregue
4728,2267,2025-01-13,enviado
4729,2390,2025-03-06,pago
4730,821,2025-02-16,pendente
4731,2497,2025-01-17,entregue
4732,2311,2025-04-18,entregue
4733,2377,2025-04-24,enviado
4734,1540,2025-05-07,pendente
4735,2877,2025-01-06,cancelado
4736,2517,2025-05-25,enviado
4737,1485,2025-01-02,pendente
4738,641,2025-01-02,pendente
4739,73,2025-03-13,enviado
4740,2335,2025-01-24,cancelado
4741,1314,2025-02-01,pendente
4742,2316,2025-03-22,cancelado
4743,984,2025-04-26,pendente
4744,2907,2025-01-03,entregue
4745,2599,2025-03-22,entregue
4746,2016,2025-03-27,pago
4747,17,2025-01-01,cancelado
4748,1005,2025-02-07,enviado
4749,1401,2025-03-25,pago
4750,1362,2025-03-31,entregue
4751,507,2025-04-15,pago
4752,693,2025-02-09,cancelado
4753,2287,2025-01-10,cancelado
4754,1671,2025-04-03,cancelado
4755,265,2025-02-28,entregue
4756,1861,2025-01-10,pendente
4757,574,2025-03-18,pendente
4758,754,2025-01-02,cancelado
4759,480,2025-02-04,cancelado
4760,2684,2025-04-06,entregue
4761,2333,2025-01-02,enviado
4762,1822,2025-04-02,enviado
4763,89,2025-01-15,pago
4764,2357,2025-03-28,entregue
4765,1362,2025-05-06,enviado
4766,2350,2025-03-10,enviado
4767,2270,2025-04-23,entregue
4768,2127,2025-01-12,pago
4769,1787,2025-04-02,entregue
4770,2745,2025-03-24,enviado
4771,2992,2025-04-25,entregue
4772,2672,2025-01-07,cancelado
4773,1360,2025-03-10,pago
4774,418,2025-03-26,pago
4775,1910,2025-01-07,pago
4776,174,2025-05-06,pago
4777,986,2025-03-22,entregue
4778,2292,2025-03-06,pago
4779,1702,2025-02-10,pendente
4780,46,2025-02-21,entregue
4781,1657,2025-05-28,entregue
4782,678,2025-05-22,cancelado
4783,2337,2025-02-15,entregue
4784,2584,2025-03-17,pago
4785,2504,2025-04-03,pago
4786,723,2025-02-10,pendente
4787,443,2025-02-27,pendente
4788,2073,2025-02-07,enviado
4789,2269,2025-05-19,pago
4790,240,2025-05-22,enviado
4791,189,2025-01-30,cancelado
4792,2867,2025-02-07,enviado
4793,2887,2025-02-10,pendente
4794,1197,2025-02-08,pago
4795,2885,2025-05-22,enviado
4796,2566,2025-04-25,entregue
4797,2309,2025-05-13,enviado
4798,25,2025-05-15,enviado
4799,947,2025-03-14,entregue
4800,673,2025-02-17,entregue
4801,2682,2025-05-04,pendente
4802,1566,2025-02-01,cancelado
4803,2720,2025-03-11,entregue
4804,454,2025-05-17,enviado
4805,1359,2025-01-01,pendente
4806,1924,2025-04-01,enviado
4807,2288,2025-03-31,cancelado
4808,2638,2025-02-03,pendente
4809,756,2025-02-03,pendente
4810,842,2025-02-15,entregue
4811,788,2025-03-12,pago
4812,1269,2025-01-19,cancelado
4813,2500,2025-05-22,entregue
4814,219,2025-01-15,pago
4815,1125,2025-05-16,entregue
4816,177,2025-05-15,entregue
4817,1730,2025-04-06,cancelado
4818,1227,2025-04-16,pendente
4819,2401,2025-05-28,enviado
4820,1016,2025-04-09,enviado
4821,2371,2025-01-30,cancelado
4822,2100,2025-01-19,cancelado
4823,2785,2025-03-24,pago
4824,2138,2025-03-23,entregue
4825,719,2025-02-11,cancelado
4826,1808,2025-05-22,enviado
4827,2980,2025-01-24,enviado
4828,2559,2025-05-07,cancelado
4829,2238,2025-01-24,enviado
4830,2947,2025-05-11,enviado
4831,2388,2025-01-31,enviado
4832,2578,2025-01-09,enviado
4833,621,2025-03-25,cancelado
4834,2984,2025-01-19,cancelado
4835,260,2025-05-06,cancelado
4836,2,2025-04-11,entregue
4837,100,2025-02-28,entregue
4838,2310,2025-05-26,pago
4839,2899,2025-03-19,cancelado
4840,1788,2025-02-03,entregue
4841,1193,2025-02-21,entregue
4842,995,2025-05-18,cancelado
4843,1325,2025-01-20,entregue
4844,86,2025-05-24,cancelado
4845,1897,2025-05-13,enviado
4846,394,2025-03-14,pendente
4847,1804,2025-01-14,cancelado
4848,1613,2025-02-04,cancelado
4849,1309,2025-03-13,enviado
4850,83,2025-05-23,entregue
4851,492,2025-04-17,cancelado
4852,1602,2025-05-25,enviado
4853,15,2025-02-12,cancelado
4854,1815,2025-01-25,enviado
4855,329,2025-04-07,cancelado
4856,2281,2025-03-16,pendente
4857,1105,2025-02-14,cancelado
4858,322,2025-04-06,cancelado
4859,1990,2025-02-25,pendente
4860,2215,2025-05-04,cancelado
4861,897,2025-03-26,pago
4862,1481,2025-03-01,entregue
4863,2189,2025-04-07,pendente
4864,56,2025-05-23,pendente
4865,1076,2025-04-10,entregue
4866,1692,2025-05-03,entregue
4867,2143,2025-06-04,pago
4868,1255,2025-06-02,pendente
4869,903,2025-01-27,pago
4870,1899,2025-05-21,enviado
4871,1975,2025-02-03,pago
4872,1638,2025-06-01,enviado
4873,385,2025-01-09,pago
4874,2902,2025-03-30,pendente
4875,2980,2025-02-14,cancelado
4876,233,2025-02-02,entregue
4877,940,2025-05-10,pendente
4878,1374,2025-01-09,pago
4879,577,2025-01-09,entregue
4880,1033,2025-04-30,cancelado
4881,1475,2025-03-16,pendente
4882,467,2025-01-25,pago
4883,1911,2025-05-01,entregue
4884,1920,2025-04-12,cancelado
4885,2741,2025-05-25,entregue
4886,190,2025-05-26,entregue
4887,499,2025-03-08,entregue
4888,2452,2025-05-13,pendente
4889,1342,2025-04-11,entregue
4890,2873,2025-04-24,pago
4891,736,2025-02-15,pago
4892,2822,2025-02-21,enviado
4893,1780,2025-05-15,pago
4894,392,2025-05-09,entregue
4895,1235,2025-03-06,entregue
4896,862,2025-04-07,pendente
4897,978,2025-05-13,pendente
4898,112,2025-04-28,cancelado
4899,1453,2025-04-27,entregue
4900,2450,2025-06-02,pago
4901,1342,2025-01-05,pendente
4902,1087,2025-01-12,pago
4903,605,2025-04-03,cancelado
4904,1171,2025-01-10,pendente
4905,833,2025-03-23,enviado
4906,209,2025-05-14,enviado
4907,2305,2025-03-13,enviado
4908,313,2025-04-12,cancelado
4909,341,2025-02-10,entregue
4910,1682,2025-03-24,cancelado
4911,2045,2025-01-28,enviado
4912,2424,2025-02-23,enviado
4913,2878,2025-03-03,pendente
4914,2409,2025-02-04,pago
4915,2349,2025-05-18,enviado
4916,2372,2025-03-13,pendente
4917,647,2025-02-01,cancelado
4918,1626,2025-02-16,cancelado
4919,971,2025-04-25,entregue
4920,687,2025-06-02,entregue
4921,617,2025-01-09,cancelado
4922,2901,2025-06-02,pendente
4923,2353,2025-02-09,entregue
4924,1443,2025-04-20,cancelado
4925,2241,2025-03-30,cancelado
4926,2596,2025-04-22,enviado
4927,703,2025-02-24,pendente
4928,2885,2025-01-21,pendente
4929,2974,2025-04-05,cancelado
4930,2475,2025-05-28,entregue
4931,1672,2025-05-18,enviado
4932,1059,2025-01-07,entregue
4933,1469,2025-05-03,cancelado
4934,468,2025-03-05,enviado
4935,1580,2025-02-25,pago
4936,807,2025-04-05,enviado
4937,2864,2025-03-01,pendente
4938,2763,2025-02-17,cancelado
4939,1526,2025-01-20,enviado
4940,2079,2025-05-19,pago
4941,2443,2025-04-18,pago
4942,1413,2025-04-28,pago
4943,2860,2025-02-03,cancelado
4944,1556,2025-02-04,pendente
4945,1644,2025-02-28,entregue
4946,770,2025-01-29,entregue
4947,2034,2025-05-14,entregue
4948,2879,2025-03-14,cancelado
4949,1129,2025-02-12,pendente
4950,2930,2025-02-21,pago
4951,2330,2025-01-31,entregue
4952,453,2025-04-06,cancelado
4953,1703,2025-05-27,cancelado
4954,908,2025-05-17,pago
4955,1619,2025-02-01,enviado
4956,2038,2025-02-23,cancelado
4957,120,2025-01-13,pago
4958,2000,2025-05-19,cancelado
4959,1443,2025-04-11,pendente
4960,1324,2025-05-14,pago
4961,155,2025-02-17,cancelado
4962,2746,2025-01-15,enviado
4963,2941,2025-03-25,pendente
4964,1763,2025-03-28,enviado
4965,2424,2025-03-09,enviado
4966,2221,2025-04-27,pendente
4967,1344,2025-06-04,pendente
4968,2200,2025-05-26,cancelado
4969,159,2025-01-12,cancelado
4970,1585,2025-05-18,pendente
4971,1652,2025-04-09,entregue
4972,2146,2025-03-12,pago
4973,2703,2025-04-26,enviado
4974,2747,2025-03-14,pendente
4975,2076,2025-05-19,entregue
4976,2057,2025-02-07,entregue
4977,2147,2025-02-03,cancelado
4978,2555,2025-03-25,cancelado
4979,1576,2025-04-08,pago
4980,149,2025-04-05,pago
4981,227,2025-03-11,enviado
4982,1174,2025-04-29,cancelado
4983,1554,2025-01-27,entregue
4984,1365,2025-04-02,entregue
4985,1567,2025-01-14,pendente
4986,1682,2025-03-19,entregue
4987,1196,2025-02-21,entregue
4988,3000,2025-05-04,pago
4989,25,2025-04-18,cancelado
4990,1123,2025-03-24,entregue
4991,2199,2025-03-04,pago
4992,2629,2025-04-10,entregue
4993,267,2025-02-28,enviado
4994,1660,2025-02-28,entregue
4995,2286,2025-04-28,pendente
4996,1602,2025-01-10,entregue
4997,959,2025-03-16,pendente
4998,2726,2025-02-20,pago
4999,2197,2025-05-02,cancelado
5000,2547,2025-03-02,cancelado
